date_time,site,variable,value
2023-02-09T05:50:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T06:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:00:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T06:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:10:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T06:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:20:00Z,Kalauhaihai,temp_celsius,22.35
2023-02-09T06:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:30:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T06:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:40:00Z,Kalauhaihai,temp_celsius,22.35
2023-02-09T06:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T06:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T06:50:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T07:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:00:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T07:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:10:00Z,Kalauhaihai,temp_celsius,22.31
2023-02-09T07:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:20:00Z,Kalauhaihai,temp_celsius,22.23
2023-02-09T07:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:30:00Z,Kalauhaihai,temp_celsius,22.22
2023-02-09T07:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:40:00Z,Kalauhaihai,temp_celsius,22.22
2023-02-09T07:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T07:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T07:50:00Z,Kalauhaihai,temp_celsius,22.23
2023-02-09T08:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:00:00Z,Kalauhaihai,temp_celsius,22.24
2023-02-09T08:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:10:00Z,Kalauhaihai,temp_celsius,22.22
2023-02-09T08:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:20:00Z,Kalauhaihai,temp_celsius,22.14
2023-02-09T08:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:30:00Z,Kalauhaihai,temp_celsius,22.14
2023-02-09T08:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:40:00Z,Kalauhaihai,temp_celsius,22.15
2023-02-09T08:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T08:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T08:50:00Z,Kalauhaihai,temp_celsius,22.17
2023-02-09T09:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:00:00Z,Kalauhaihai,temp_celsius,22.2
2023-02-09T09:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:10:00Z,Kalauhaihai,temp_celsius,22.15
2023-02-09T09:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:20:00Z,Kalauhaihai,temp_celsius,22.12
2023-02-09T09:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:30:00Z,Kalauhaihai,temp_celsius,22.14
2023-02-09T09:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:40:00Z,Kalauhaihai,temp_celsius,22.19
2023-02-09T09:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T09:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T09:50:00Z,Kalauhaihai,temp_celsius,22.22
2023-02-09T10:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:00:00Z,Kalauhaihai,temp_celsius,22.17
2023-02-09T10:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:10:00Z,Kalauhaihai,temp_celsius,22.18
2023-02-09T10:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:20:00Z,Kalauhaihai,temp_celsius,22.24
2023-02-09T10:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:30:00Z,Kalauhaihai,temp_celsius,22.29
2023-02-09T10:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:40:00Z,Kalauhaihai,temp_celsius,22.24
2023-02-09T10:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T10:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T10:50:00Z,Kalauhaihai,temp_celsius,22.27
2023-02-09T11:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:00:00Z,Kalauhaihai,temp_celsius,22.31
2023-02-09T11:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:10:00Z,Kalauhaihai,temp_celsius,22.28
2023-02-09T11:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:20:00Z,Kalauhaihai,temp_celsius,22.28
2023-02-09T11:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:30:00Z,Kalauhaihai,temp_celsius,22.33
2023-02-09T11:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:40:00Z,Kalauhaihai,temp_celsius,22.27
2023-02-09T11:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T11:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T11:50:00Z,Kalauhaihai,temp_celsius,22.28
2023-02-09T12:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:00:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T12:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:10:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T12:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:20:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T12:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:30:00Z,Kalauhaihai,temp_celsius,22.49
2023-02-09T12:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:40:00Z,Kalauhaihai,temp_celsius,22.54
2023-02-09T12:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T12:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T12:50:00Z,Kalauhaihai,temp_celsius,22.48
2023-02-09T13:00:00Z,Kalauhaihai,low_range_microSiemens,0
