Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
11-06-22	20:20:00	28.717					
11-06-22	20:30:00	28.642					
11-06-22	20:40:00	28.642					
11-06-22	20:50:00	28.518					
11-06-22	21:00:00	28.320					
11-06-22	21:10:00	28.221					
11-06-22	21:20:00	28.097					
11-06-22	21:30:00	28.023					
11-06-22	21:40:00	27.949					
11-06-22	21:50:00	27.875					
11-06-22	22:00:00	27.776					
11-06-22	22:10:00	27.727					
11-06-22	22:20:00	27.727					
11-06-22	22:30:00	27.653					
11-06-22	22:40:00	27.653					
11-06-22	22:50:00	27.554					
11-06-22	23:00:00	27.333					
11-06-22	23:10:00	27.210					
11-06-22	23:20:00	27.087					
11-06-22	23:30:00	26.989					
11-06-22	23:40:00	26.916					
11-06-22	23:50:00	26.793					
12-06-22	00:00:00	26.744					
12-06-22	00:10:00	26.671					
12-06-22	00:20:00	26.646					
12-06-22	00:30:00	26.598					
12-06-22	00:40:00	26.549					
12-06-22	00:50:00	26.378					
12-06-22	01:00:00	26.182					
12-06-22	01:10:00	26.036					
12-06-22	01:20:00	25.963					
12-06-22	01:30:00	25.890					
12-06-22	01:40:00	25.768					
12-06-22	01:50:00	25.793					
12-06-22	02:00:00	25.768					
12-06-22	02:10:00	25.647					
12-06-22	02:20:00	25.598					
12-06-22	02:30:00	25.598					
12-06-22	02:40:00	25.623					
12-06-22	02:50:00	25.574					
12-06-22	03:00:00	25.623					
12-06-22	03:10:00	25.477					
12-06-22	03:20:00	25.355					
12-06-22	03:30:00	25.283					
12-06-22	03:40:00	25.113					
12-06-22	03:50:00	25.065					
12-06-22	04:00:00	24.992					
12-06-22	04:10:00	24.919					
12-06-22	04:20:00	24.895					
12-06-22	04:30:00	24.847					
12-06-22	04:40:00	24.798					
12-06-22	04:50:00	24.823					
12-06-22	05:00:00	24.798					
12-06-22	05:10:00	24.871					
12-06-22	05:20:00	24.823					
12-06-22	05:30:00	24.823					
12-06-22	05:40:00	24.750					
12-06-22	05:50:00	24.677					
12-06-22	06:00:00	24.677					
12-06-22	06:10:00	24.629					
12-06-22	06:20:00	24.605					
12-06-22	06:30:00	24.557					
12-06-22	06:40:00	24.508					
12-06-22	06:50:00	24.508					
12-06-22	07:00:00	24.532					
12-06-22	07:10:00	24.557					
12-06-22	07:20:00	24.581					
12-06-22	07:30:00	24.605					
12-06-22	07:40:00	24.605					
12-06-22	07:50:00	24.653					
12-06-22	08:00:00	24.653					
12-06-22	08:10:00	24.653					
12-06-22	08:20:00	24.677					
12-06-22	08:30:00	24.702					
12-06-22	08:40:00	24.726					
12-06-22	08:50:00	24.798					
12-06-22	09:00:00	24.871					
12-06-22	09:10:00	24.944					
12-06-22	09:20:00	25.016					
12-06-22	09:30:00	25.113					
12-06-22	09:40:00	25.186					
12-06-22	09:50:00	25.307					
12-06-22	10:00:00	25.380					
12-06-22	10:10:00	25.477					
12-06-22	10:20:00	25.574					
12-06-22	10:30:00	25.598					
12-06-22	10:40:00	25.623					
12-06-22	10:50:00	25.647					
