Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
11-06-22	16:20:00	25.210					
11-06-22	16:30:00	25.210					
11-06-22	16:40:00	25.210					
11-06-22	16:50:00	25.210					
11-06-22	17:00:00	25.210					
11-06-22	17:10:00	25.210					
11-06-22	17:20:00	25.210					
11-06-22	17:30:00	25.234					
11-06-22	17:40:00	25.234					
11-06-22	17:50:00	25.234					
11-06-22	18:00:00	25.234					
11-06-22	18:10:00	25.234					
11-06-22	18:20:00	25.234					
11-06-22	18:30:00	25.234					
11-06-22	18:40:00	25.258					
11-06-22	18:50:00	25.258					
11-06-22	19:00:00	25.258					
11-06-22	19:10:00	25.258					
11-06-22	19:20:00	25.283					
11-06-22	19:30:00	25.283					
11-06-22	19:40:00	25.283					
11-06-22	19:50:00	25.307					
11-06-22	20:00:00	25.307					
11-06-22	20:10:00	25.331					
11-06-22	20:20:00	25.331					
11-06-22	20:30:00	25.331					
11-06-22	20:40:00	25.355					
11-06-22	20:50:00	25.355					
11-06-22	21:00:00	25.355					
11-06-22	21:10:00	25.380					
11-06-22	21:20:00	25.380					
11-06-22	21:30:00	25.380					
11-06-22	21:40:00	25.380					
11-06-22	21:50:00	25.380					
11-06-22	22:00:00	25.380					
11-06-22	22:10:00	25.404					
11-06-22	22:20:00	25.404					
11-06-22	22:30:00	25.404					
11-06-22	22:40:00	25.404					
11-06-22	22:50:00	25.404					
11-06-22	23:00:00	25.404					
11-06-22	23:10:00	25.404					
11-06-22	23:20:00	25.404					
11-06-22	23:30:00	25.404					
11-06-22	23:40:00	25.380					
11-06-22	23:50:00	25.380					
12-06-22	00:00:00	25.380					
12-06-22	00:10:00	25.380					
12-06-22	00:20:00	25.380					
12-06-22	00:30:00	25.380					
12-06-22	00:40:00	25.380					
12-06-22	00:50:00	25.380					
12-06-22	01:00:00	25.380					
12-06-22	01:10:00	25.355					
12-06-22	01:20:00	25.355					
12-06-22	01:30:00	25.355					
