"Plot Title: 20970107"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20970107, SEN S/N: 20970107)","Coupler Detached (LGR S/N: 20970107)","Coupler Attached (LGR S/N: 20970107)","Host Connected (LGR S/N: 20970107)","Stopped (LGR S/N: 20970107)","End Of File (LGR S/N: 20970107)"
1,02/09/23 01:00:00,23.857,Logged,,,,
2,02/09/23 01:10:00,23.833,,,,,
3,02/09/23 01:20:00,23.785,,,,,
4,02/09/23 01:30:00,23.737,,,,,
5,02/09/23 01:40:00,23.713,,,,,
6,02/09/23 01:50:00,23.689,,,,,
7,02/09/23 02:00:00,23.641,,,,,
8,02/09/23 02:10:00,23.617,,,,,
9,02/09/23 02:20:00,23.593,,,,,
10,02/09/23 02:30:00,23.569,,,,,
11,02/09/23 02:40:00,23.545,,,,,
12,02/09/23 02:50:00,23.521,,,,,
13,02/09/23 03:00:00,23.497,,,,,
14,02/09/23 03:10:00,23.472,,,,,
15,02/09/23 03:20:00,23.448,,,,,
16,02/09/23 03:30:00,23.424,,,,,
17,02/09/23 03:40:00,23.400,,,,,
18,02/09/23 03:50:00,23.400,,,,,
19,02/09/23 04:00:00,23.352,,,,,
20,02/09/23 04:10:00,23.328,,,,,
21,02/09/23 04:20:00,23.304,,,,,
22,02/09/23 04:30:00,23.256,,,,,
23,02/09/23 04:40:00,23.232,,,,,
24,02/09/23 04:50:00,23.184,,,,,
25,02/09/23 05:00:00,23.136,,,,,
26,02/09/23 05:10:00,23.088,,,,,
27,02/09/23 05:20:00,23.040,,,,,
28,02/09/23 05:30:00,22.992,,,,,
29,02/09/23 05:40:00,22.920,,,,,
30,02/09/23 05:50:00,22.872,,,,,
31,02/09/23 06:00:00,22.800,,,,,
32,02/09/23 06:10:00,22.753,,,,,
33,02/09/23 06:20:00,22.705,,,,,
34,02/09/23 06:30:00,22.681,,,,,
35,02/09/23 06:40:00,22.633,,,,,
36,02/09/23 06:50:00,22.609,,,,,
37,02/09/23 07:00:00,22.561,,,,,
38,02/09/23 07:10:00,22.537,,,,,
