date_time,site,variable,value
2022-10-10T13:40:00Z,Kalauhaihai,temp_celsius,27
2022-10-10T13:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.34
2022-10-10T13:50:00Z,Kalauhaihai,temp_celsius,27
2022-10-10T14:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.56
2022-10-10T14:00:00Z,Kalauhaihai,temp_celsius,27
2022-10-10T14:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.43
2022-10-10T14:10:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T14:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.36
2022-10-10T14:20:00Z,Kalauhaihai,temp_celsius,27.06
2022-10-10T14:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.43
2022-10-10T14:30:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T14:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.07
2022-10-10T14:40:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T14:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,2.23
2022-10-10T14:50:00Z,Kalauhaihai,temp_celsius,27.06
2022-10-10T15:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.63
2022-10-10T15:00:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T15:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.75
2022-10-10T15:10:00Z,Kalauhaihai,temp_celsius,27.06
2022-10-10T15:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.7
2022-10-10T15:20:00Z,Kalauhaihai,temp_celsius,27.06
2022-10-10T15:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.72
2022-10-10T15:30:00Z,Kalauhaihai,temp_celsius,27.1
2022-10-10T15:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.78
2022-10-10T15:40:00Z,Kalauhaihai,temp_celsius,27.12
2022-10-10T15:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.72
2022-10-10T15:50:00Z,Kalauhaihai,temp_celsius,27.16
2022-10-10T16:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.66
2022-10-10T16:00:00Z,Kalauhaihai,temp_celsius,27.14
2022-10-10T16:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.96
2022-10-10T16:10:00Z,Kalauhaihai,temp_celsius,27.18
2022-10-10T16:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.69
2022-10-10T16:20:00Z,Kalauhaihai,temp_celsius,27.16
2022-10-10T16:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.63
2022-10-10T16:30:00Z,Kalauhaihai,temp_celsius,27.16
2022-10-10T16:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.94
2022-10-10T16:40:00Z,Kalauhaihai,temp_celsius,27.2
2022-10-10T16:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.82
2022-10-10T16:50:00Z,Kalauhaihai,temp_celsius,27.18
2022-10-10T17:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.79
2022-10-10T17:00:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T17:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.66
2022-10-10T17:10:00Z,Kalauhaihai,temp_celsius,27.18
2022-10-10T17:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.49
2022-10-10T17:20:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T17:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.11
2022-10-10T17:30:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T17:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.45
2022-10-10T17:40:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T17:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.25
2022-10-10T17:50:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T18:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.38
2022-10-10T18:00:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T18:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.51
2022-10-10T18:10:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T18:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.55
2022-10-10T18:20:00Z,Kalauhaihai,temp_celsius,27.24
2022-10-10T18:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.38
2022-10-10T18:30:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T18:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.59
2022-10-10T18:40:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T18:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.64
2022-10-10T18:50:00Z,Kalauhaihai,temp_celsius,27.24
2022-10-10T19:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.66
2022-10-10T19:00:00Z,Kalauhaihai,temp_celsius,27.24
2022-10-10T19:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.45
2022-10-10T19:10:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T19:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.33
2022-10-10T19:20:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T19:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.54
2022-10-10T19:30:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T19:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.26
2022-10-10T19:40:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T19:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.41
2022-10-10T19:50:00Z,Kalauhaihai,temp_celsius,27.24
2022-10-10T20:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.36
2022-10-10T20:00:00Z,Kalauhaihai,temp_celsius,27.24
2022-10-10T20:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.18
2022-10-10T20:10:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T20:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.05
2022-10-10T20:20:00Z,Kalauhaihai,temp_celsius,27.22
2022-10-10T20:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.83
2022-10-10T20:30:00Z,Kalauhaihai,temp_celsius,27.2
2022-10-10T20:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.07
2022-10-10T20:40:00Z,Kalauhaihai,temp_celsius,27.2
2022-10-10T20:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.13
2022-10-10T20:50:00Z,Kalauhaihai,temp_celsius,27.2
2022-10-10T21:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.97
2022-10-10T21:00:00Z,Kalauhaihai,temp_celsius,27.18
2022-10-10T21:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.79
2022-10-10T21:10:00Z,Kalauhaihai,temp_celsius,27.18
2022-10-10T21:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.11
2022-10-10T21:20:00Z,Kalauhaihai,temp_celsius,27.16
2022-10-10T21:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.81
2022-10-10T21:30:00Z,Kalauhaihai,temp_celsius,27.16
2022-10-10T21:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.14
2022-10-10T21:40:00Z,Kalauhaihai,temp_celsius,27.14
2022-10-10T21:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.01
2022-10-10T21:50:00Z,Kalauhaihai,temp_celsius,27.14
2022-10-10T22:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.03
2022-10-10T22:00:00Z,Kalauhaihai,temp_celsius,27.12
2022-10-10T22:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.98
2022-10-10T22:10:00Z,Kalauhaihai,temp_celsius,27.12
2022-10-10T22:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.05
2022-10-10T22:20:00Z,Kalauhaihai,temp_celsius,27.1
2022-10-10T22:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.02
2022-10-10T22:30:00Z,Kalauhaihai,temp_celsius,27.1
2022-10-10T22:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.88
2022-10-10T22:40:00Z,Kalauhaihai,temp_celsius,27.08
2022-10-10T22:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.04
2022-10-10T22:50:00Z,Kalauhaihai,temp_celsius,27.08
2022-10-10T23:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.89
2022-10-10T23:00:00Z,Kalauhaihai,temp_celsius,27.06
2022-10-10T23:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.24
2022-10-10T23:10:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T23:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.03
2022-10-10T23:20:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T23:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.01
2022-10-10T23:30:00Z,Kalauhaihai,temp_celsius,27.04
2022-10-10T23:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.93
2022-10-10T23:40:00Z,Kalauhaihai,temp_celsius,27.02
2022-10-10T23:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.13
2022-10-10T23:50:00Z,Kalauhaihai,temp_celsius,27
2022-10-11T00:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.91
2022-10-11T00:00:00Z,Kalauhaihai,temp_celsius,23.88
2022-10-11T00:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.01
2022-10-11T00:10:00Z,Kalauhaihai,temp_celsius,23.88
2022-10-11T00:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.24
2022-10-11T00:20:00Z,Kalauhaihai,temp_celsius,23.86
2022-10-11T00:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.2
2022-10-11T00:30:00Z,Kalauhaihai,temp_celsius,23.86
2022-10-11T00:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.8
2022-10-11T00:40:00Z,Kalauhaihai,temp_celsius,23.86
2022-10-11T00:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.96
2022-10-11T00:50:00Z,Kalauhaihai,temp_celsius,23.86
2022-10-11T01:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.8
2022-10-11T01:00:00Z,Kalauhaihai,temp_celsius,23.84
2022-10-11T01:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.98
2022-10-11T01:10:00Z,Kalauhaihai,temp_celsius,23.82
2022-10-11T01:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,1.02
2022-10-11T01:20:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T01:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.75
2022-10-11T01:30:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T01:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.69
2022-10-11T01:40:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T01:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.92
2022-10-11T01:50:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T02:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.59
2022-10-11T02:00:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T02:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.67
2022-10-11T02:10:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T02:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.71
2022-10-11T02:20:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T02:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.64
2022-10-11T02:30:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T02:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.69
2022-10-11T02:40:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T02:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.52
2022-10-11T02:50:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T03:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.31
2022-10-11T03:00:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T03:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.37
2022-10-11T03:10:00Z,Kalauhaihai,temp_celsius,23.78
